siteID,collectDate,temp_mean_daily,temp_max_daily,temp_min_daily
BARC,2022-04-07,24.5631111111111,25.04,24.1
BARC,2022-04-08,24.9110526315789,25.37,24.38
BARC,2022-04-09,24.0008,24.15,23.84
BARC,2022-04-10,23.1424,23.26,22.99
BARC,2022-04-11,23.4411538461538,24.56,22.36
BARC,2022-04-12,23.3569444444444,23.98,22.43
BARC,2022-04-13,24.1294736842105,25.65,22.84
BARC,2022-04-14,24.3139534883721,25.17,23.42
BARC,2022-04-15,24.5294444444444,25.09,23.97
BARC,2022-04-16,24.9178571428571,25.3,24.22
BARC,2022-04-17,26.039696969697,27.55,24.54
BARC,2022-04-18,26.4115625,27.25,25.39
BARC,2022-04-19,25.7932432432432,26.13,25.02
BARC,2022-04-20,25.1924,25.56,24.52
BARC,2022-04-21,24.7874193548387,25.04,24.48
BARC,2022-04-22,24.6690909090909,24.93,24.33
BARC,2022-04-23,24.6215151515152,24.88,24.26
BARC,2022-04-24,24.7971875,25.16,24.25
BARC,2022-04-25,25.1196875,25.59,24.41
BARC,2022-04-26,25.7254838709677,26.74,24.67
BARC,2022-04-27,26.5915625,27.51,25.02
BARC,2022-04-28,26.6932,27.43,25.72
BARC,2022-04-29,26.1139285714286,26.47,25.62
BARC,2022-04-30,25.9688461538462,26.31,25.53
BARC,2022-05-01,26.0945161290323,26.55,25.52
BARC,2022-05-02,26.8775,28.48,25.58
BARC,2022-05-03,27.55,28.78,25.92
BARC,2022-05-04,27.478064516129,28.29,26.49
BARC,2022-05-05,28.3846875,29.33,26.78
BARC,2022-05-06,28.5530769230769,29.32,27.53
BARC,2022-05-07,28.2877777777778,28.59,27.83
BARC,2022-05-08,28.1432,28.45,27.65
BARC,2022-05-09,28.2757692307692,28.75,27.44
BARC,2022-05-10,27.7172,28.03,27.08
BARC,2022-05-11,27.3661538461538,27.68,26.84
BARC,2022-05-12,27.1176,27.4,26.7
BARC,2022-05-13,26.9084,27.08,26.41
BARC,2022-05-14,26.8384,27.14,26.33
BARC,2022-05-15,27.94375,29.47,26.35
BARC,2022-05-16,27.8794736842105,28.79,26.98
BARC,2022-05-17,27.8078571428571,28.54,26.97
BARC,2022-05-18,28.553125,29.72,27.35
BARC,2022-05-19,29.299375,30.55,27.97
BARC,2022-05-20,29.500625,30.21,28.47
BARC,2022-05-21,29.1735416666667,29.84,28.56
BARC,2022-05-22,28.6829166666667,29.25,28.26
BARC,2022-05-23,29.1210416666667,30.23,28.26
BARC,2022-05-24,29.8214583333333,31.06,28.5
BARC,2022-05-25,29.7216666666667,30.46,29.17
BARC,2022-05-26,29.5008333333333,29.93,29.16
BARC,2022-05-27,29.5127083333333,29.97,29.15
BARC,2022-05-28,29.106875,29.3,28.78
BARC,2022-05-29,29.420625,30.04,28.78
BARC,2022-05-30,30.0970833333333,31.33,28.96
BARC,2022-05-31,29.8129166666667,30.4,29.36
BARC,2022-06-01,29.7447916666667,30.3,29.29
BARC,2022-06-02,29.8063636363636,30.29,29.28
BARC,2022-06-03,30.5777083333333,32.1,29.36
BARC,2022-06-04,30.4370833333333,31.05,29.76
BARC,2022-06-05,30.1947916666667,30.6,29.85
BARC,2022-06-06,30.3358333333333,30.92,29.84
BARC,2022-06-07,30.266875,31.09,29.79
BARC,2022-06-08,31.0483333333333,32.3,29.79
BARC,2022-06-09,31.25,32.27,30.26
BARC,2022-06-10,31.0483333333333,31.55,30.6
BARC,2022-06-11,31.074375,31.51,30.65
BARC,2022-06-12,30.9295833333333,31.33,30.52
BARC,2022-06-13,30.7120833333333,30.99,30.46
BARC,2022-06-14,31.1902083333333,31.87,30.45
BARC,2022-06-15,31.5866666666667,32.46,30.94
BARC,2022-06-16,31.9752083333333,33.09,31.01
BARC,2022-06-17,32.1083333333333,32.88,31.33
BARC,2022-06-18,32.2339583333333,33.08,31.48
BARC,2022-06-19,31.9504166666667,32.31,31.58
BARC,2022-06-20,31.9702083333333,32.53,31.48
BARC,2022-06-21,31.7458333333333,32.21,31.34
BARC,2022-06-22,31.6004166666667,32.05,31.2
BARC,2022-06-23,31.7260416666667,32.49,31.19
BARC,2022-06-24,31.6158333333333,32.06,31.18
BARC,2022-06-25,31.4116666666667,32.3,30.94
BARC,2022-06-26,31.2639583333333,31.76,30.87
BARC,2022-06-27,31.0495833333333,31.39,30.68
BARC,2022-06-28,30.7552083333333,31.05,30.5
BARC,2022-06-29,31.0827083333333,31.7,30.51
BARC,2022-06-30,31.4989583333333,32.38,30.66
BARC,2022-07-01,31.2835416666667,32.1,30.93
BARC,2022-07-02,31.0747916666667,31.68,30.68
BARC,2022-07-03,31.1054166666667,31.71,30.68
BARC,2022-07-04,30.8920833333333,31.63,30.59
BARC,2022-07-05,31.5451063829787,32.6,30.59
BARC,2022-07-06,31.3889583333333,31.85,30.93
BARC,2022-07-07,31.8341666666667,32.66,31.01
BARC,2022-07-08,31.896170212766,33.27,31.26
BARC,2022-07-09,31.66875,32.63,31.25
BARC,2022-07-10,31.6552083333333,32.41,31.2
BARC,2022-07-11,31.2122916666667,31.52,30.93
BARC,2022-07-12,31.3514583333333,31.9,30.92
BARC,2022-07-13,31.6160416666667,32.15,30.92
BARC,2022-07-14,31.8689583333333,32.43,31.22
BARC,2022-07-15,32.2134042553191,33.48,31.46
BARC,2022-07-16,32.1572916666667,32.83,31.5
BARC,2022-07-17,31.569375,31.92,31.17
BARC,2022-07-18,31.8554166666667,32.81,31.17
BARC,2022-07-19,31.25625,31.46,31
BARC,2022-07-20,31.2547058823529,31.74,30.98
BARC,2022-07-21,31.1751219512195,31.58,30.77
BARC,2022-07-22,31.644375,32.27,30.77
BARC,2022-07-23,31.9977083333333,32.88,31.19
BARC,2022-07-24,31.7185416666667,32.74,31.29
BARC,2022-07-25,31.6133333333333,32.54,31.1
BARC,2022-07-26,31.8477083333333,33.07,31.11
BARC,2022-07-27,31.8077083333333,32.76,31.28
BARC,2022-07-28,31.9456756756757,33.03,31.28
BARC,2022-07-29,32.0979166666667,32.71,31.38
BARC,2022-07-30,32.5558333333333,33.5,31.62
BARC,2022-07-31,32.800625,34.02,31.94
BARC,2022-08-01,32.86875,33.9,32.14
BARC,2022-08-02,33.0683333333333,34.13,32.33
BARC,2022-08-03,33.02125,33.69,32.42
BARC,2022-08-04,32.971875,34.34,32.37
BARC,2022-08-05,32.733125,33.37,32.32
BARC,2022-08-06,32.7004166666667,33.16,32.3
BARC,2022-08-07,32.5022916666667,32.93,32.19
BARC,2022-08-08,32.3983333333333,32.93,31.95
BARC,2022-08-09,31.939375,32.51,31.49
BARC,2022-08-10,31.9281818181818,32.43,31.5
BARC,2022-08-11,32.078125,32.6,31.51
BARC,2022-08-12,31.6108333333333,31.87,31.31
BARC,2022-08-13,31.5047916666667,32.1,31.14
BARC,2022-08-14,31.1560416666667,31.42,30.85
BARC,2022-08-15,31.13,31.64,30.74
BARC,2022-08-16,31.3489583333333,32.08,30.74
BARC,2022-08-17,31.2666666666667,31.63,30.84
BARC,2022-08-18,31.4831914893617,32.37,30.94
BARC,2022-08-19,31.0848936170213,32.35,30.62
BARC,2022-08-20,31.1554166666667,32.01,30.61
BARC,2022-08-21,31.6445238095238,33.24,30.63
BARC,2022-08-22,31.4315217391304,33.08,30.93
BARC,2022-08-23,31.1352083333333,31.73,30.78
BARC,2022-08-24,31.1782222222222,32.08,30.71
BARC,2022-08-25,31.4008333333333,32.66,30.7
BARC,2022-08-26,31.54625,32.98,30.76
BARC,2022-08-27,31.51625,32.94,30.91
BARC,2022-08-28,31.5095833333333,32.68,31
BARC,2022-08-29,31.4,32.35,30.91
BARC,2022-08-30,31.3327083333333,32.06,30.9
BARC,2022-08-31,31.3027083333333,31.82,30.89
BARC,2022-09-01,31.3339583333333,31.94,30.93
BARC,2022-09-02,31.31,32.72,30.75
BARC,2022-09-03,30.68125,30.95,30.41
BARC,2022-09-04,30.6427083333333,31.27,30.28
BARC,2022-09-05,30.8045833333333,32,30.27
BARC,2022-09-06,31.7546808510638,33.59,30.28
BARC,2022-09-07,32.0527272727273,33.04,30.75
BARC,2022-09-08,31.7208510638298,32.69,31.11
BARC,2022-09-09,30.7727083333333,31.09,30.36
BARC,2022-09-10,30.3504166666667,30.91,30.03
BARC,2022-09-11,30.0808333333333,30.51,29.75
BARC,2022-09-12,30.4645833333333,31.44,29.75
BARC,2022-09-13,30.1547916666667,30.64,29.82
BARC,2022-09-14,30.1347916666667,30.69,29.78
BARC,2022-09-15,29.9808333333333,30.34,29.71
BARC,2022-09-16,29.7952083333333,30.03,29.5
BARC,2022-09-17,29.5877083333333,29.87,29.3
BARC,2022-09-18,29.4877083333333,29.94,29.17
BARC,2022-09-19,29.2154166666667,29.61,28.95
BARC,2022-09-20,29.3514583333333,29.91,28.93
BARC,2022-09-21,29.4685,29.98,28.98
BARC,2022-09-22,29.4864583333333,29.9,29.03
BARC,2022-09-23,29.9702083333333,31.06,29.12
BARC,2022-09-24,29.2833333333333,29.49,28.87
BARC,2022-09-25,29.1402083333333,29.65,28.72
BARC,2022-09-26,29.66375,30.97,28.71
BARC,2022-09-27,29.78375,30.92,28.81
BARC,2022-09-28,28.9864583333333,29.31,28.44
BARC,2022-09-29,27.6279166666667,28.41,26.7
BARC,2022-09-30,25.6475,26.67,24.78
BARC,2022-10-01,25.0766666666667,25.47,24.74
BARC,2022-10-02,25.685625,26.58,24.73
BARC,2022-10-03,25.5570833333333,26.16,24.91
BARC,2022-10-04,25.1829166666667,25.57,24.7
BARC,2022-10-05,24.8185416666667,25.14,24.47
BARC,2022-10-06,25.0685416666667,25.84,24.44
BARC,2022-10-07,25.286875,26.45,24.43
BARC,2022-10-08,25.4179166666667,26.43,24.54
BARC,2022-10-09,25.3147916666667,25.89,24.71
BARC,2022-10-10,25.489375,26.06,24.83
BARC,2022-10-11,25.8085416666667,26.61,25
BARC,2022-10-12,26.0615217391304,26.91,25.24
BARC,2022-10-13,26.1939583333333,26.59,25.67
BARC,2022-10-14,26.434375,27.15,25.81
BARC,2022-10-15,26.3608333333333,27.04,25.85
BARC,2022-10-16,26.195,26.74,25.76
BARC,2022-10-17,26.609375,27.77,25.75
BARC,2022-10-18,26.2816666666667,26.83,25.9
BARC,2022-10-19,25.7022916666667,26.21,24.75
BARC,2022-10-20,24.3602173913043,24.72,23.75
BARC,2022-10-21,23.7185416666667,24.16,23.24
BARC,2022-10-22,23.178125,23.55,22.75
BARC,2022-10-23,22.886875,23.32,22.51
BARC,2022-10-24,23.17,24.03,22.48
BARC,2022-10-25,23.2185416666667,24.05,22.55
BARC,2022-10-26,23.6752083333333,24.7,22.69
BARC,2022-10-27,23.5564583333333,23.88,22.93
BARC,2022-10-28,24.1247727272727,25.45,23.24
BARC,2022-10-29,23.6708333333333,23.9,23.38
BARC,2022-10-30,23.338125,23.43,23.21
BARC,2022-10-31,23.6,24.11,23.18
BARC,2022-11-01,24.4810416666667,25.53,23.31
BARC,2022-11-02,24.85375,25.84,23.75
BARC,2022-11-03,24.8604347826087,25.7,24.08
BARC,2022-11-04,24.5225,24.96,24.01
BARC,2022-11-05,24.3314583333333,24.66,23.97
BARC,2022-11-06,24.7763829787234,25.57,24.07
BARC,2022-11-07,24.793125,25.14,24.39
BARC,2022-11-08,24.5806666666667,24.93,24.24
BARC,2022-11-09,24.23125,24.55,23.69
BARC,2022-11-10,23.1502083333333,23.66,22.66
BARC,2022-11-11,22.5422222222222,22.63,22.43
BARC,2022-11-12,22.7347916666667,23,22.43
BARC,2022-11-13,23.104375,23.46,22.63
BARC,2022-11-14,22.5808333333333,22.82,22.07
BARC,2022-11-15,22.126875,22.34,21.93
BARC,2022-11-16,22.1781395348837,22.45,21.93
BARC,2022-11-17,21.9414583333333,22.19,21.39
BARC,2022-11-18,21.0833333333333,21.37,20.52
BARC,2022-11-19,20.3675,20.68,19.88
BARC,2022-11-20,19.6408333333333,19.85,19.27
BARC,2022-11-21,18.8660416666667,19.25,18.43
BARC,2022-11-22,18.778125,19.03,18.39
BARC,2022-11-23,18.6902083333333,18.85,18.54
BARC,2022-11-24,18.9085416666667,19.11,18.57
BARC,2022-11-25,19.995,20.57,18.88
BARC,2022-11-26,21.0358333333333,21.5,20.42
BARC,2022-11-27,21.3241666666667,21.68,20.74
BARC,2022-11-28,21.2677083333333,21.92,20.47
BARC,2022-11-29,20.743023255814,21.35,20.24
BARC,2022-11-30,20.6481818181818,21.03,20.16
BARC,2022-12-01,20.5736363636364,20.96,20.05
BARC,2022-12-02,20.0139583333333,20.24,19.78
BARC,2022-12-03,20.0570833333333,20.4,19.72
BARC,2022-12-04,20.3668888888889,21.36,19.72
BARC,2022-12-05,20.3820833333333,20.96,19.77
BARC,2022-12-06,20.7783333333333,21.78,20.01
BARC,2022-12-07,21.1651063829787,22.11,20.32
BARC,2022-12-08,21.3227272727273,22.58,20.39
BARC,2022-12-09,21.2854166666667,22.12,20.53
BARC,2022-12-10,21.1714583333333,21.75,20.64
BARC,2022-12-11,21.03625,21.31,20.7
BARC,2022-12-12,20.645625,20.75,20.48
BARC,2022-12-13,20.6197916666667,21,20.32
BARC,2022-12-14,20.3289583333333,20.51,20.15
BARC,2022-12-15,20.583125,21.04,20.15
BARC,2022-12-16,20.4145833333333,20.7,20.06
BARC,2022-12-17,19.9979166666667,20.42,19.59
BARC,2022-12-18,19.5408333333333,19.89,19.13
BARC,2022-12-19,18.9329166666667,19.19,18.48
BARC,2022-12-20,18.3807142857143,18.71,18.09
BARC,2022-12-21,18.0945833333333,18.25,17.9
BARC,2022-12-22,17.7241666666667,17.89,17.54
BARC,2022-12-23,17.5566666666667,17.7,17.46
BARC,2022-12-24,17.1972916666667,17.58,16.36
BARC,2022-12-25,15.8372916666667,16.32,15.09
BARC,2022-12-26,14.8583333333333,15.07,14.46
BARC,2022-12-27,14.2558333333333,14.52,13.88
BARC,2022-12-28,13.9025,14.29,13.61
BARC,2022-12-29,14.1160869565217,14.72,13.52
BARC,2022-12-30,14.55125,14.94,13.68
BARC,2022-12-31,15.4731111111111,16.42,14.27
BARC,2023-01-01,16.1552083333333,16.43,15.58
BARC,2023-01-02,17.1314893617021,18.47,16.4
BARC,2023-01-03,17.6225,18.34,16.28
BARC,2023-01-04,18.1941666666667,18.98,17.2
BARC,2023-01-05,18.7872916666667,19.19,18.18
BARC,2023-01-06,18.5528260869565,19.24,17.37
BARC,2023-01-07,17.0441666666667,17.55,16.19
BARC,2023-01-08,16.350625,16.82,15.89
BARC,2023-01-09,16.5237777777778,17.38,15.81
BARC,2023-01-10,16.5908333333333,17.06,16.11
BARC,2023-01-11,16.3475,16.78,16.01
BARC,2023-01-12,16.5308333333333,17.21,15.95
BARC,2023-01-13,16.4575,16.83,15.99
BARC,2023-01-14,16.22625,16.57,15.68
BARC,2023-01-15,15.465,15.67,15.03
BARC,2023-01-16,15.1014583333333,15.56,14.71
BARC,2023-01-17,15.1182222222222,15.93,14.57
BARC,2023-01-18,15.0085416666667,15.35,14.55
BARC,2023-01-19,15.934347826087,16.89,14.94
BARC,2023-01-20,16.3141666666667,16.69,15.46
BARC,2023-01-21,17.0564583333333,17.69,16.49
BARC,2023-01-22,16.1931818181818,16.47,16.04
BARC,2023-01-23,16.821875,17.18,16.03
BARC,2023-01-24,16.8352083333333,17.16,16.32
BARC,2023-01-25,16.6608695652174,16.93,16.19
BARC,2023-01-26,17.0972916666667,17.35,16.53
BARC,2023-01-27,16.9645833333333,17.32,16.5
BARC,2023-01-28,16.5791666666667,16.98,16.22
BARC,2023-01-29,16.229375,16.42,16.08
BARC,2023-01-30,17.1425,18.39,16.09
BARC,2023-01-31,18.600625,19.73,17.13
BARC,2023-02-01,20.1684782608696,21.38,18.62
BARC,2023-02-02,20.3391666666667,21.1,19.45
BARC,2023-02-03,20.298125,20.81,19.5
BARC,2023-02-04,18.8445833333333,20.11,17.8
BARC,2023-02-05,17.7852083333333,18.06,17.53
BARC,2023-02-06,18.1580434782609,18.99,17.48
BARC,2023-02-07,18.05125,18.59,17.57
BARC,2023-02-08,18.24125,18.79,17.6
BARC,2023-02-09,18.7283333333333,19.36,17.87
BARC,2023-02-10,19.346875,20.12,18.31
BARC,2023-02-11,20.0008333333333,20.6,19.27
BARC,2023-02-12,19.7547916666667,20.1,19.2
BARC,2023-02-13,18.7454166666667,19.16,18.24
BARC,2023-02-14,18.4822916666667,18.92,18.07
BARC,2023-02-15,18.655625,19.22,18.05
BARC,2023-02-16,19.2464583333333,20.49,18.18
BARC,2023-02-17,19.9595833333333,20.98,18.96
BARC,2023-02-18,19.973125,20.49,19.07
BARC,2023-02-19,18.9654166666667,19.35,18.66
BARC,2023-02-20,19.648125,20.5,18.66
BARC,2023-02-21,19.5179166666667,19.96,18.93
BARC,2023-02-22,20.0291666666667,20.4,19.3
BARC,2023-02-23,21.175,21.74,20.13
BARC,2023-02-24,21.9631818181818,22.62,20.82
BARC,2023-02-25,23.2104166666667,24.42,21.86
BARC,2023-02-26,23.075,23.65,22.32
BARC,2023-02-27,23.1179166666667,24.09,22.36
BARC,2023-02-28,22.9204166666667,23.32,22.46
BARC,2023-03-01,23.1616666666667,23.55,22.63
BARC,2023-03-02,23.5308333333333,24.01,22.94
BARC,2023-03-03,23.3810416666667,23.72,22.95
BARC,2023-03-04,23.2189583333333,23.51,22.91
BARC,2023-03-05,23.2729166666667,23.46,23.03
BARC,2023-03-06,23.9666666666667,25.52,23.02
BARC,2023-03-07,24.5941860465116,25.91,23.37
BARC,2023-03-08,24.4217021276596,24.95,23.61
BARC,2023-03-09,23.8991666666667,24.36,23.29
BARC,2023-03-10,23.6052083333333,24.25,23.12
BARC,2023-03-11,23.285,23.59,22.98
BARC,2023-03-12,23.3265957446809,24.04,22.78
BARC,2023-03-13,23.1521276595745,23.44,22.77
BARC,2023-03-14,22.8497916666667,23.2,22.28
BARC,2023-03-15,22.2472916666667,22.81,21.57
BARC,2023-03-16,21.5047916666667,22.01,21
BARC,2023-03-17,21.5767441860465,22.46,20.95
BARC,2023-03-18,21.5827083333333,22,21.02
BARC,2023-03-19,21.1520833333333,21.53,20.6
BARC,2023-03-20,20.6947916666667,21.19,20.18
BARC,2023-03-21,20.2983333333333,20.79,19.87
BARC,2023-03-22,20.025,20.27,19.8
BARC,2023-03-23,21.2948936170213,23.03,19.86
BARC,2023-03-24,22.2702222222222,24.38,20.67
BARC,2023-03-25,22.8780434782609,24.1,21.51
BARC,2023-03-26,23.38,23.82,22.45
BARC,2023-03-27,24.2525,24.95,23.25
BARC,2023-03-28,24.8923913043478,25.5,24
BARC,2023-03-29,24.7779166666667,25.43,24.06
BARC,2023-03-30,23.978125,24.54,23.23
BARC,2023-03-31,23.6264583333333,24.12,23.16
BARC,2023-04-01,23.8685106382979,24.51,23.18
BARC,2023-04-02,24.2245833333333,24.64,23.53
BARC,2023-04-03,24.9040425531915,25.54,24.1
BARC,2023-04-04,24.964375,25.64,24.37
BARC,2023-04-05,25.9314634146341,27.37,24.51
BARC,2023-04-06,26.0177083333333,26.73,25.06
BARC,2023-04-07,26.5734782608696,27.74,25.61
BARC,2023-04-08,26.820625,28.12,26.01
BARC,2023-04-09,26.3475,26.77,25.56
BARC,2023-04-10,24.73375,25.53,23.95
BARC,2023-04-11,23.78,23.98,23.4
BARC,2023-04-12,23.5579166666667,23.87,23.24
BARC,2023-04-13,23.3860416666667,23.61,23.2
BARC,2023-04-14,24.0883333333333,25.19,23.2
BARC,2023-04-15,24.5170833333333,24.93,23.69
BARC,2023-04-16,25.5602083333333,26.85,24.2
BARC,2023-04-17,25.51625,26.11,24.67
BARC,2023-04-18,24.9772916666667,25.44,24.46
BARC,2023-04-19,24.7897916666667,25.45,24.35
BARC,2023-04-20,24.5620833333333,24.91,24.19
BARC,2023-04-21,24.6754347826087,25.12,24.2
BARC,2023-04-22,24.9933333333333,25.8,24.32
BARC,2023-04-23,25.394375,26.1,24.55
BARC,2023-04-24,25.026875,25.52,24.5
BARC,2023-04-25,24.803125,25.01,24.6
BARC,2023-04-26,24.9570833333333,25.39,24.58
BARC,2023-04-27,25.4439583333333,26.08,24.65
BARC,2023-04-28,25.28625,25.77,24.94
BARC,2023-04-29,25.4525,25.82,24.93
BARC,2023-04-30,25.4741666666667,25.96,25.08
BARC,2023-05-01,25.2389583333333,25.52,24.95
BARC,2023-05-02,25.1853333333333,25.55,24.89
BARC,2023-05-03,25.2641666666667,25.72,24.85
BARC,2023-05-04,25.165625,25.54,24.85
BARC,2023-05-05,25.6616666666667,26.68,24.86
BARC,2023-05-06,25.5602083333333,26.07,25.04
BARC,2023-05-07,25.4064583333333,25.7,25.19
BARC,2023-05-08,25.52875,25.94,25.17
BARC,2023-05-09,26.5216666666667,27.56,25.2
BARC,2023-05-10,26.6210416666667,27.3,25.85
BARC,2023-05-11,27.2572916666667,28.72,26.2
BARC,2023-05-12,27.2870833333333,27.85,26.71
BARC,2023-05-13,27.6483333333333,28.48,26.91
BARC,2023-05-14,27.824375,28.56,27
BARC,2023-05-15,28.1925531914894,29.54,27.29
BARC,2023-05-16,27.93625,28.37,27.5
BARC,2023-05-17,28.543829787234,29.9,27.5
BARC,2023-05-18,28.4264583333333,28.93,27.86
BARC,2023-05-19,28.5477272727273,29.25,28.09
BARC,2023-05-20,28.9747916666667,29.97,28.08
BARC,2023-05-21,29.3279166666667,30.25,28.34
BARC,2023-05-22,29.5259574468085,30.82,28.77
BARC,2023-05-23,29.1410416666667,30.71,28.6
BARC,2023-05-24,28.693125,29.05,28.33
BARC,2023-05-25,28.3129166666667,28.6,27.88
BARC,2023-05-26,28.0316666666667,28.42,27.66
BARC,2023-05-27,27.18625,27.64,26.46
BARC,2023-05-28,26.7575,27.28,26.3
BARC,2023-05-29,27.086875,27.78,26.31
BARC,2023-05-30,27.2758333333333,28.14,26.56
BARC,2023-05-31,27.7747916666667,28.72,26.79
BARC,2023-06-01,27.5163043478261,27.89,27.2
BARC,2023-06-02,27.690625,28.19,27.21
BARC,2023-06-03,27.8029166666667,28.29,27.36
BARC,2023-06-04,27.8827083333333,28.36,27.46
BARC,2023-06-05,27.855,28.26,27.46
BARC,2023-06-06,27.8917391304348,28.35,27.43
BARC,2023-06-07,28.686,29.67,27.99
BARC,2023-06-08,28.31875,28.94,27.88
BARC,2023-06-09,28.6065909090909,29.14,27.88
BARC,2023-06-10,28.3641666666667,29.22,27.97
BARC,2023-06-11,29.1658139534884,30.83,27.99
BARC,2023-06-12,29.4959574468085,30.61,28.43
BARC,2023-06-13,29.2408333333333,29.69,28.77
BARC,2023-06-14,29.585625,30.07,28.89
BARC,2023-06-15,29.7379166666667,30.25,29.24
BARC,2023-06-16,29.069375,29.6,28.5
BARC,2023-06-17,28.7965957446809,29.17,28.47
BARC,2023-06-18,28.90125,29.4,28.47
BARC,2023-06-19,29.6014583333333,30.61,28.62
BARC,2023-06-20,29.7852083333333,30.5,29.09
BARC,2023-06-21,29.1983333333333,29.63,28.87
BARC,2023-06-22,28.8835416666667,29.14,28.56
BARC,2023-06-23,28.4177083333333,28.69,28.06
BARC,2023-06-24,28.5602083333333,29.19,27.98
BARC,2023-06-25,28.9439583333333,29.55,28.27
BARC,2023-06-26,29.9185106382979,31.63,28.58
BARC,2023-06-27,30.1166666666667,30.81,29.23
BARC,2023-06-28,30.3667391304348,31.06,29.56
BARC,2023-06-29,31.0616666666667,31.74,30.03
BARC,2023-06-30,31.250625,32.1,30.44
BARC,2023-07-01,31.2342222222222,31.74,30.65
BARC,2023-07-02,31.4972916666667,32.14,30.79
BARC,2023-07-03,31.8576595744681,33.11,30.98
BARC,2023-07-04,32.2009302325581,33.45,31.18
BARC,2023-07-05,32.6325,33.47,31.51
BARC,2023-07-06,32.6147916666667,33.5,31.89
BARC,2023-07-07,32.6052272727273,33.11,32.05
BARC,2023-07-08,32.383125,32.72,32.02
BARC,2023-07-09,32.2016666666667,32.61,31.83
BARC,2023-07-10,32.1335416666667,32.54,31.83
BARC,2023-07-11,31.65125,31.94,31.26
BARC,2023-07-12,31.2989583333333,31.72,31.04
BARC,2023-07-13,31.9330434782609,33.4,31.05
BARC,2023-07-14,32.1166666666667,33.1,31.21
BARC,2023-07-15,32.021875,32.45,31.57
BARC,2023-07-16,31.9660416666667,32.37,31.59
BARC,2023-07-17,31.68625,32.1,31.37
BARC,2023-07-18,31.519375,32.12,31.16
BARC,2023-07-19,31.9708333333333,33.02,31.18
BARC,2023-07-20,32.3954347826087,33.78,31.25
BARC,2023-07-21,32.9970833333333,34.19,31.62
BARC,2023-07-22,32.7233333333333,33.3,32.15
BARC,2023-07-23,32.419375,33.01,31.98
BARC,2023-07-24,31.9402083333333,32.34,31.58
BARC,2023-07-25,31.8077083333333,32.14,31.46
BARC,2023-07-26,31.52375,31.88,31.21
BARC,2023-07-27,32.074375,33.13,31.21
BARC,2023-07-28,31.6021276595745,32.15,31.24
BARC,2023-07-29,31.49875,32.17,31.14
BARC,2023-07-30,31.8865217391304,32.99,31.15
BARC,2023-07-31,32.0022916666667,33.34,31.24
BARC,2023-08-01,31.44125,32.42,31.03
BARC,2023-08-02,31.9414634146341,34.15,31.01
BARC,2023-08-03,31.7437777777778,32.22,31.17
BARC,2023-08-04,32.0483333333333,33.34,31.32
BARC,2023-08-05,31.6554166666667,32.33,31.34
BARC,2023-08-06,31.651875,32.02,31.25
BARC,2023-08-07,32.2402083333333,33.05,31.33
BARC,2023-08-08,31.7614285714286,31.92,31.66
BARC,2023-08-09,32.7738709677419,33.21,32.27
BARC,2023-08-10,32.9664583333333,33.78,32.26
BARC,2023-08-11,33.0258333333333,33.51,32.49
BARC,2023-08-12,33.3310416666667,33.94,32.67
BARC,2023-08-13,33.7764583333333,34.7,32.87
BARC,2023-08-14,34.0621276595745,35.63,33.08
BARC,2023-08-15,33.6821276595745,34.98,33.14
BARC,2023-08-16,33.2889583333333,33.9,32.84
BARC,2023-08-17,32.774375,33.44,32.36
BARC,2023-08-18,32.3935416666667,32.87,31.92
BARC,2023-08-19,32.4183333333333,33.04,31.87
BARC,2023-08-20,32.425625,33.7,31.87
BARC,2023-08-21,31.971875,32.33,31.71
BARC,2023-08-22,32.1047826086957,32.56,31.69
BARC,2023-08-23,32.2475,32.79,31.68
BARC,2023-08-24,32.1133333333333,32.62,31.68
BARC,2023-08-25,32.0247916666667,32.57,31.63
BARC,2023-08-26,32.3274468085106,33.05,31.62
BARC,2023-08-27,32.373125,33.2,31.77
BARC,2023-08-28,32.4147916666667,33.14,31.75
BARC,2023-08-29,32.4047916666667,32.92,31.89
BARC,2023-08-30,32.2314583333333,33.02,31.55
BARC,2023-08-31,31.059375,31.52,30.7
BARC,2023-09-01,31.7362222222222,33.18,30.7
BARC,2023-09-02,30.8616666666667,31.11,30.53
BARC,2023-09-03,30.565625,30.89,30.27
BARC,2023-09-04,30.6770833333333,31.2,30.22
BARC,2023-09-05,30.6989583333333,31.44,30.22
BARC,2023-09-06,30.8614583333333,31.69,30.22
BARC,2023-09-07,31.2697777777778,32.34,30.25
BARC,2023-09-08,31.4485416666667,32.5,30.49
BARC,2023-09-09,30.6370833333333,30.94,30.24
BARC,2023-09-10,30.5847916666667,31.03,30.15
BARC,2023-09-11,30.944375,31.88,30.13
BARC,2023-09-12,30.8537209302326,32.64,30.24
BARC,2023-09-13,31.2077272727273,32.78,30.23
BARC,2023-09-14,31.2995652173913,32.51,30.37
BARC,2023-09-15,31.3834042553191,32.26,30.55
BARC,2023-09-16,31.1391666666667,31.75,30.68
BARC,2023-09-17,30.8691666666667,31.25,30.56
BARC,2023-09-18,31.0670833333333,31.59,30.56
BARC,2023-09-19,30.7875,31.28,30.39
BARC,2023-09-20,30.4464583333333,31.04,29.98
BARC,2023-09-21,30.1452173913043,30.6,29.78
BARC,2023-09-22,30.029375,30.55,29.62
