siteID,collectDate,temp_mean_30day,temp_sd_30day,temp_max_30day,temp_min_30day,n_days_30day
CRAM,2023-05-22,15.39655271518875,0.6652505663779313,17.7,13.2,10
CRAM,2023-06-28,21.811891895692067,2.7167321987481405,27.64,10,30
CRAM,2023-06-29,21.823009951247624,2.71580836413166,27.64,10,30
CRAM,2023-07-01,21.872298592166526,2.725392300403155,27.64,10,30
CRAM,2023-07-05,21.983221445234676,2.8278427507884687,27.6,10,30
CRAM,2023-07-10,22.411379124456456,2.370566349503924,27.6,16.77,30
CRAM,2023-07-17,23.264182740430115,1.364322677749304,27.6,18.46,30
CRAM,2023-07-24,23.01466212483298,1.2707938374037397,27.6,20.47,30
CRAM,2023-07-29,23.219791261948817,1.2345243816195277,27.6,20.47,30
CRAM,2023-09-05,22.249278320269287,1.1988534183776105,26.31,19.95,30
CRAM,2023-09-08,21.997986653602617,0.9505856782758657,24.73,19.95,30
CRAM,2023-09-12,21.544045838143933,0.9627094335509386,24.63,18.98,30
CRAM,2023-09-18,20.712340016630932,1.710218348328822,24.63,16.88,30
CRAM,2023-09-26,19.758470753345907,1.7876420205036196,24.63,16.84,30
CRAM,2023-10-31,12.588808271194837,3.3109330221874185,19.97,7.41,30
CRAM,2023-11-01,12.211962558634449,3.2538245583062033,19.97,6.9,30
CRAM,2024-04-15,2.681066112633684,2.026523175161037,7.98,0.42,25
CRAM,2024-04-22,3.8134078563766662,2.739511951379144,10.32,0.42,30
CRAM,2024-04-30,5.802172361484314,2.8941630925802686,10.94,0.53,30
CRAM,2024-05-08,8.34311457131956,2.3532906703637493,15.16,3.97,30
CRAM,2024-06-29,20.297523824181845,1.3673085904049056,23.48,17.21,30
CRAM,2024-07-10,21.188515491791843,1.2907866341580274,25.15,17.82,30
CRAM,2024-07-11,21.3649028435705,1.3228666404079703,25.33,17.82,30
CRAM,2024-07-22,22.96063976240423,1.65195642953432,27.32,20.19,30
CRAM,2024-07-24,23.16632726240423,1.5772550879210625,27.32,20.19,30
CRAM,2024-07-25,23.21613976240423,1.5598268017855814,27.32,20.19,30
CRAM,2024-08-03,24.245182882751347,1.176552034718854,28.04,20.99,30
CRAM,2024-09-04,22.490721695874882,1.0276848300174628,27.67,19.96,30
CRAM,2024-09-09,21.965217854267316,1.291660267554175,27.67,18.78,30
CRAM,2024-09-10,21.982009983896948,1.2743940756118592,27.67,18.78,30
CRAM,2024-09-11,21.9536905394525,1.307463932767476,27.67,18.78,30
CRAM,2024-09-16,21.72374639694042,1.2753920789172437,27.67,18.78,30
CRAM,2024-10-30,13.707576388888894,2.5132249015519945,20.1,10.42,30
CRAM,2024-10-31,13.434270833333336,2.2840242576637606,19.21,10.42,30
LIRO,2017-10-31,13.064175438922778,0.9498479603350231,15.1,11.73,13
LIRO,2017-11-03,13.064175438922778,0.9498479603350231,15.1,11.73,13
LIRO,2018-07-11,26.38660416666665,0.0050970613810313115,27.8,25.44,2
LIRO,2018-07-16,26.012944099378885,0.9496113622772716,29.69,24.32,7
LIRO,2018-07-30,24.638177278370648,1.4631352303385685,29.69,21.82,21
LIRO,2018-08-01,24.593379961128097,1.4083453062257512,29.69,21.82,23
LIRO,2018-09-10,23.091371653720582,1.902297703501753,28.4,19.72,30
LIRO,2018-09-11,22.918372645784075,1.9012087860565154,28.4,19.64,30
LIRO,2018-09-14,22.390575009850266,1.652467323138706,27.14,19.64,30
LIRO,2018-09-17,22.059067988316706,1.1771801419239818,25.97,19.64,30
LIRO,2018-10-02,19.48318520659883,2.7671302124943282,23.95,13.29,30
LIRO,2018-10-29,9.575517139479905,2.765179044630924,14.73,6.21,30
LIRO,2018-10-30,9.316656028368794,2.654904049205921,14.34,6.21,30
LIRO,2019-04-30,6.57090909090909,NA,6.69,6.39,1
LIRO,2019-05-08,8.692329667836763,2.410897205874069,12.94,5.95,9
LIRO,2019-05-15,9.715484159655366,2.337548508347566,14.91,5.95,16
LIRO,2019-06-21,18.42306223732499,2.9313900439430864,23.86,12.56,30
LIRO,2019-07-01,20.99008381380575,1.9331755351296573,27.72,16.78,30
LIRO,2019-07-09,22.657911302687598,2.3737678152646216,28.29,18.13,30
LIRO,2019-07-11,22.964190343091637,2.5162358371186877,28.29,18.13,30
LIRO,2019-07-15,23.759815343091635,2.3160318866548835,28.29,18.13,30
LIRO,2019-07-24,25.211542706895173,1.5436257927423662,29.29,20.58,29
LIRO,2019-07-31,25.626599995972477,0.8810333330529536,29.29,23.05,29
LIRO,2019-09-10,20.91392716408269,2.3078496013963274,26.55,17,30
LIRO,2019-09-19,19.232246608527134,1.7426140562569186,23.42,16.2,30
LIRO,2019-09-25,18.900329941860466,1.2925941615935368,22.32,16.2,30
LIRO,2019-10-28,15.663047360248443,1.009991974932366,17.55,14.08,7
LIRO,2019-10-29,15.457270531400967,0.9318852288092889,16.95,14.08,6
LIRO,2020-06-22,22.494807680664533,0.6595680797238023,24.31,20.51,6
LIRO,2020-07-06,24.3583145879742,2.509148588731938,30.45,20.51,20
LIRO,2020-07-07,24.549168655213524,2.597299767631057,30.45,20.51,21
LIRO,2020-07-13,25.111840650243906,2.557903137839245,30.45,20.51,27
LIRO,2020-07-15,25.142271302391432,2.4736479637958375,30.45,20.51,29
LIRO,2020-07-20,25.61238519254245,2.1997085696997263,30.45,20.89,30
LIRO,2020-07-22,25.741537970320227,2.0676451488378804,30.45,20.89,30
LIRO,2020-08-19,24.03083362884161,0.8536163876028772,27.77,21.45,30
LIRO,2020-09-04,23.4410625,1.2694963611548482,26.62,19.26,30
LIRO,2020-09-10,22.461166666666674,2.4081320024822768,26.62,16.24,30
LIRO,2020-09-22,19.47394444444444,3.1891001988374064,26.62,15.4,30
LIRO,2020-09-28,18.078888888888887,2.0114829644507424,24.16,15.4,30
LIRO,2020-10-01,17.403312500000002,1.5056108774958012,22.11,14.76,30
LIRO,2020-10-27,13.048539394481201,1.8127283247018133,17.25,9.64,21
LIRO,2020-10-28,12.863820530871925,1.644589774202578,16.75,9.64,20
LIRO,2021-04-14,10.290305720145149,2.4161004812889635,13.61,5.52,10
LIRO,2021-04-20,9.777053054257385,2.020655861768743,13.61,5.52,16
LIRO,2021-04-27,9.394018791367456,1.7843005295130059,13.61,5.52,23
LIRO,2021-06-30,22.91155919568021,2.624430330636591,29.87,15.29,30
LIRO,2021-07-08,24.104085791424893,1.6789562578198478,29.87,20.08,30
LIRO,2021-07-13,23.755176069202676,1.3812818975446453,28.37,20.08,30
LIRO,2021-07-15,23.783974680313786,1.3941996856044607,28.37,20.08,30
LIRO,2021-07-21,24.11543454491727,1.5487690148683655,28.37,20.08,30
LIRO,2021-07-29,24.94912898936171,0.9175230220624213,28.37,22.2,30
LIRO,2021-09-07,23.440514292509942,1.24045358873209,27.53,20.05,30
LIRO,2021-09-09,23.422165611022557,1.274701746199166,27.53,20.05,28
LIRO,2021-09-14,23.406187120665138,1.4033012780194514,27.53,20.05,23
LIRO,2021-09-21,22.716838947566565,1.4373029411658111,26.11,19.4,17
LIRO,2021-09-27,20.631005614233228,2.1287737142127945,24.28,16.97,17
LIRO,2021-11-02,14.515305568987744,3.410264319349097,19.39,8.63,30
LIRO,2022-05-16,14.15021336860384,3.825215594234237,20.8,7.36,12
LIRO,2022-05-24,15.186016155220273,3.254095954708459,20.8,7.36,20
LIRO,2022-06-25,20.228659679355808,2.87591338671044,27.47,14.21,28
LIRO,2022-07-06,22.225943640008577,1.8553030830124106,27.47,18.4,30
LIRO,2022-07-11,23.043055933152782,1.6577304142653504,27.47,18.98,30
LIRO,2022-07-12,23.204465655375003,1.5500774694094988,27.47,18.98,30
LIRO,2022-07-13,23.33188926648611,1.4670720800349115,27.47,19.29,30
LIRO,2022-07-20,24.21298255844829,1.0037331291872258,28.42,21.28,30
LIRO,2022-08-04,24.383458037825065,0.7937495470415104,28.42,22.25,30
LIRO,2022-09-08,22.948713491879943,0.7458045329509806,27.4,21.24,30
LIRO,2022-09-12,22.61690370927125,0.8341073202096648,27.4,19.92,30
LIRO,2022-09-13,22.548299542604582,0.9587033917352993,27.4,19.35,30
LIRO,2022-09-20,21.925500192722783,1.4037667221633006,27.4,19,30
LIRO,2022-09-26,20.9114472967417,1.6866768850254341,24.59,16.43,30
LIRO,2022-10-31,11.391260866139032,2.6072281821467658,16.7,7.83,30
LIRO,2022-11-01,11.184273366139031,2.5530319442070972,16.66,7.83,30
LIRO,2023-05-15,16.123609311141468,0.6039630142591016,18.01,12.57,6
LIRO,2023-05-17,16.238514275022762,0.5540339702352249,18.09,12.57,8
LIRO,2023-05-22,15.994467117962722,0.7020190701020737,18.22,12.57,13
LIRO,2023-06-28,22.219126393973507,2.379525137960767,27.73,16.7,30
LIRO,2023-06-29,22.268050005084618,2.361931947348174,27.73,16.7,30
LIRO,2023-07-01,22.397012623287925,2.3714998275790764,27.73,16.7,30
LIRO,2023-07-05,22.538216517124855,2.509938662044918,27.73,16.7,30
LIRO,2023-07-10,22.604246106496834,2.5280997053116985,27.73,16.7,30
LIRO,2023-07-17,23.620573530167533,1.3729081804615355,27.73,18.3,30
LIRO,2023-07-24,23.44552319739952,1.166640797333076,27.48,20.63,30
LIRO,2023-07-29,23.71956486406619,1.1341187501027483,27.48,20.96,30
LIRO,2023-09-05,22.669625443262415,1.0995593410119011,26.34,20.43,30
LIRO,2023-09-08,22.410611554373524,0.8570907703783307,24.88,20.24,30
LIRO,2023-09-12,21.969472665484634,1.0007168332025411,24.68,19.1,30
LIRO,2023-09-18,21.10329905437352,1.8704094064648469,24.68,17.02,30
LIRO,2023-09-26,20.043894208037816,1.968289323562976,24.68,16.85,30
LIRO,2023-10-31,12.807592018706963,3.2806079637502883,20.18,7.87,30
LIRO,2023-11-01,12.438047249203416,3.2267396010267806,20.18,7.1,30
LIRO,2024-04-15,3.289145877323756,2.7001061043238788,11.17,0.02,30
LIRO,2024-04-22,4.6653613427892235,3.6111406905331784,11.17,0.02,30
LIRO,2024-04-30,7.167450103379799,2.976433936018667,11.38,0.14,30
LIRO,2024-05-08,9.62717628995786,2.128899386790089,15.71,5.08,30
LIRO,2024-06-29,20.7054793144208,1.5264381395859539,24.77,17.26,30
LIRO,2024-07-10,21.63683291576729,1.4065348619971725,25.84,17.75,30
LIRO,2024-07-11,21.81722874910062,1.3931690500329665,25.84,17.75,30
LIRO,2024-07-22,23.297461166358307,1.5356681223648327,27.64,20.41,30
LIRO,2024-07-24,23.49082227746942,1.4584396917563967,27.64,20.41,30
LIRO,2024-07-25,23.53137088858053,1.4419175436309075,27.64,20.41,30
LIRO,2024-08-03,24.559315628533252,1.1729779894206063,29.6,21.39,30
LIRO,2024-09-04,22.86077728997498,1.0758427421279113,28.97,20.65,30
LIRO,2024-09-09,22.324085054066064,1.322479869564398,28.97,19.14,30
LIRO,2024-09-10,22.32577440591792,1.3209954132415596,28.97,19.14,30
LIRO,2024-09-11,22.28944801702903,1.3591106364468275,28.97,19.14,30
LIRO,2024-09-16,22.088210999692546,1.3560122962851067,28.97,19.14,30
LIRO,2024-10-30,13.574728156211634,2.546913275244157,20.04,10.27,30
LIRO,2024-10-31,13.31531843398941,2.300504501077666,19.18,10.27,30
PRLA,2017-10-31,8.645270206651993,2.737317144781078,13.56,2.66,29
PRLA,2017-11-03,8.157727564102563,2.446378613527858,12.12,2.66,26
PRLA,2018-06-27,21.034866647553745,1.568891404345093,25.02,16.28,27
PRLA,2018-07-02,21.449530132478124,1.8606289311820434,26.22,16.28,30
PRLA,2018-07-09,22.541555684966106,1.4315918757263033,26.22,19.56,30
PRLA,2018-07-11,22.71738459910752,1.5471052192976547,26.22,19.56,30
PRLA,2018-07-16,23.404335310489635,1.501117258903769,26.27,19.56,30
PRLA,2018-07-30,23.51287839970474,1.2711269530503548,26.27,20.46,30
PRLA,2018-08-01,23.411968114419455,1.3244004781531016,26.27,20.46,30
PRLA,2018-09-10,20.176662330134395,2.2105096195107237,25.96,16.5,29
PRLA,2018-09-11,19.918477672463233,2.0725848738457358,25.5,16.5,29
PRLA,2018-09-14,19.31677661474741,1.6833693331877828,23.74,16.5,29
PRLA,2018-09-17,18.835864765703647,1.4506447335519521,23.15,16.42,29
PRLA,2018-10-02,14.631305546884624,3.904439046618447,19.75,7.22,29
PRLA,2018-10-29,5.023394607843137,2.4208846101818784,8.78,1.07,17
PRLA,2018-10-30,4.812486979166667,2.333406739257973,8.78,1.07,16
PRLA,2019-05-08,9.52906274920256,0.43831182368828275,11.64,8.55,4
PRLA,2019-05-15,10.406769502833834,1.4994405336075256,15.08,8.55,11
PRLA,2019-06-21,17.805420933463854,3.370441230466115,25.1,10.22,30
PRLA,2019-07-01,19.9973334593899,1.6662065393355048,25.1,17.01,30
PRLA,2019-07-09,21.039553700711362,2.458227920705095,26.32,17.01,30
PRLA,2019-07-11,21.326817885108525,2.45646132816769,26.32,17.01,30
PRLA,2019-07-15,22.081360017424593,2.733042467319464,27.63,17.01,30
PRLA,2019-07-24,24.07860629923502,1.7411942217124448,28.13,18.39,30
PRLA,2019-07-31,24.6693432219232,0.9694831463172484,28.13,22.27,30
PRLA,2019-09-10,19.300678323897582,1.496704726925249,23.2,15.87,30
PRLA,2019-09-19,18.201614118313667,1.9119317219812888,22.17,13.76,30
PRLA,2019-09-25,17.853390990294344,1.539302067573884,20.83,13.76,30
PRLA,2019-10-28,6.217908333333331,3.737318473504207,13.81,0.29,25
PRLA,2019-10-29,5.921909722222219,3.5055984930299298,12.43,0.29,24
PRLA,2020-06-08,20.31926771371745,0.8713814032594616,22.17,18.39,4
PRLA,2020-06-15,19.857555683776045,0.8160971901203374,22.17,18.37,11
